uid,name
یوتا(Y)-ترماستاندارد(Ec-therm),یوتا(-|\u200c|\s*)ترم(-|\u200c|\s*)استاندارد
زتا(Z)-ترماستاندارد(Ec-therm),زتا(-|\u200c|\s*)ترم(-|\u200c|\s*)استاندارد
اگزا(E)-ترماستاندارد(Ec-therm),اگزا(-|\u200c|\s*)ترم(-|\u200c|\s*)استاندارد
پتا(P)-ترماستاندارد(Ec-therm),پتا(-|\u200c|\s*)ترم(-|\u200c|\s*)استاندارد
ترا(T)-ترماستاندارد(Ec-therm),ترا(-|\u200c|\s*)ترم(-|\u200c|\s*)استاندارد
گیگا(G)-ترماستاندارد(Ec-therm),گیگا(-|\u200c|\s*)ترم(-|\u200c|\s*)استاندارد
مگا(M)-ترماستاندارد(Ec-therm),مگا(-|\u200c|\s*)ترم(-|\u200c|\s*)استاندارد
کیلو(k)-ترماستاندارد(Ec-therm),کیلو(-|\u200c|\s*)ترم(-|\u200c|\s*)استاندارد
هکتو(h)-ترماستاندارد(Ec-therm),هکتو(-|\u200c|\s*)ترم(-|\u200c|\s*)استاندارد
دکا(da)-ترماستاندارد(Ec-therm),دکا(-|\u200c|\s*)ترم(-|\u200c|\s*)استاندارد
یونی(u)-ترماستاندارد(Ec-therm),یونی(-|\u200c|\s*)ترم(-|\u200c|\s*)استاندارد
دسی(d)-ترماستاندارد(Ec-therm),دسی(-|\u200c|\s*)ترم(-|\u200c|\s*)استاندارد
سانتی(c)-ترماستاندارد(Ec-therm),سانتی(-|\u200c|\s*)ترم(-|\u200c|\s*)استاندارد
میلی(m)-ترماستاندارد(Ec-therm),میلی(-|\u200c|\s*)ترم(-|\u200c|\s*)استاندارد
میکرو(μ)-ترماستاندارد(Ec-therm),میکرو(-|\u200c|\s*)ترم(-|\u200c|\s*)استاندارد
نانو(n)-ترماستاندارد(Ec-therm),نانو(-|\u200c|\s*)ترم(-|\u200c|\s*)استاندارد
پیکو(p)-ترماستاندارد(Ec-therm),پیکو(-|\u200c|\s*)ترم(-|\u200c|\s*)استاندارد
فمتو(f)-ترماستاندارد(Ec-therm),فمتو(-|\u200c|\s*)ترم(-|\u200c|\s*)استاندارد
آتو(a)-ترماستاندارد(Ec-therm),آتو(-|\u200c|\s*)ترم(-|\u200c|\s*)استاندارد
زپتو(z)-ترماستاندارد(Ec-therm),زپتو(-|\u200c|\s*)ترم(-|\u200c|\s*)استاندارد
یوکتو(y)-ترماستاندارد(Ec-therm),یوکتو(-|\u200c|\s*)ترم(-|\u200c|\s*)استاندارد
یوتا(Y)-ترمآمریکایی(us-therm),یوتا(-|\u200c|\s*)ترم(-|\u200c|\s*)آمریکایی
زتا(Z)-ترمآمریکایی(us-therm),زتا(-|\u200c|\s*)ترم(-|\u200c|\s*)آمریکایی
اگزا(E)-ترمآمریکایی(us-therm),اگزا(-|\u200c|\s*)ترم(-|\u200c|\s*)آمریکایی
پتا(P)-ترمآمریکایی(us-therm),پتا(-|\u200c|\s*)ترم(-|\u200c|\s*)آمریکایی
ترا(T)-ترمآمریکایی(us-therm),ترا(-|\u200c|\s*)ترم(-|\u200c|\s*)آمریکایی
گیگا(G)-ترمآمریکایی(us-therm),گیگا(-|\u200c|\s*)ترم(-|\u200c|\s*)آمریکایی
مگا(M)-ترمآمریکایی(us-therm),مگا(-|\u200c|\s*)ترم(-|\u200c|\s*)آمریکایی
کیلو(k)-ترمآمریکایی(us-therm),کیلو(-|\u200c|\s*)ترم(-|\u200c|\s*)آمریکایی
هکتو(h)-ترمآمریکایی(us-therm),هکتو(-|\u200c|\s*)ترم(-|\u200c|\s*)آمریکایی
دکا(da)-ترمآمریکایی(us-therm),دکا(-|\u200c|\s*)ترم(-|\u200c|\s*)آمریکایی
یونی(u)-ترمآمریکایی(us-therm),یونی(-|\u200c|\s*)ترم(-|\u200c|\s*)آمریکایی
دسی(d)-ترمآمریکایی(us-therm),دسی(-|\u200c|\s*)ترم(-|\u200c|\s*)آمریکایی
سانتی(c)-ترمآمریکایی(us-therm),سانتی(-|\u200c|\s*)ترم(-|\u200c|\s*)آمریکایی
میلی(m)-ترمآمریکایی(us-therm),میلی(-|\u200c|\s*)ترم(-|\u200c|\s*)آمریکایی
میکرو(μ)-ترمآمریکایی(us-therm),میکرو(-|\u200c|\s*)ترم(-|\u200c|\s*)آمریکایی
نانو(n)-ترمآمریکایی(us-therm),نانو(-|\u200c|\s*)ترم(-|\u200c|\s*)آمریکایی
پیکو(p)-ترمآمریکایی(us-therm),پیکو(-|\u200c|\s*)ترم(-|\u200c|\s*)آمریکایی
فمتو(f)-ترمآمریکایی(us-therm),فمتو(-|\u200c|\s*)ترم(-|\u200c|\s*)آمریکایی
آتو(a)-ترمآمریکایی(us-therm),آتو(-|\u200c|\s*)ترم(-|\u200c|\s*)آمریکایی
زپتو(z)-ترمآمریکایی(us-therm),زپتو(-|\u200c|\s*)ترم(-|\u200c|\s*)آمریکایی
یوکتو(y)-ترمآمریکایی(us-therm),یوکتو(-|\u200c|\s*)ترم(-|\u200c|\s*)آمریکایی
یوتا(Y)-بشکهنفت(BOE),یوتا(-|\u200c|\s*)بشکه(-|\u200c|\s*)نفت
زتا(Z)-بشکهنفت(BOE),زتا(-|\u200c|\s*)بشکه(-|\u200c|\s*)نفت
اگزا(E)-بشکهنفت(BOE),اگزا(-|\u200c|\s*)بشکه(-|\u200c|\s*)نفت
پتا(P)-بشکهنفت(BOE),پتا(-|\u200c|\s*)بشکه(-|\u200c|\s*)نفت
ترا(T)-بشکهنفت(BOE),ترا(-|\u200c|\s*)بشکه(-|\u200c|\s*)نفت
گیگا(G)-بشکهنفت(BOE),گیگا(-|\u200c|\s*)بشکه(-|\u200c|\s*)نفت
مگا(M)-بشکهنفت(BOE),مگا(-|\u200c|\s*)بشکه(-|\u200c|\s*)نفت
کیلو(k)-بشکهنفت(BOE),کیلو(-|\u200c|\s*)بشکه(-|\u200c|\s*)نفت
هکتو(h)-بشکهنفت(BOE),هکتو(-|\u200c|\s*)بشکه(-|\u200c|\s*)نفت
دکا(da)-بشکهنفت(BOE),دکا(-|\u200c|\s*)بشکه(-|\u200c|\s*)نفت
یونی(u)-بشکهنفت(BOE),یونی(-|\u200c|\s*)بشکه(-|\u200c|\s*)نفت
دسی(d)-بشکهنفت(BOE),دسی(-|\u200c|\s*)بشکه(-|\u200c|\s*)نفت
سانتی(c)-بشکهنفت(BOE),سانتی(-|\u200c|\s*)بشکه(-|\u200c|\s*)نفت
میلی(m)-بشکهنفت(BOE),میلی(-|\u200c|\s*)بشکه(-|\u200c|\s*)نفت
میکرو(μ)-بشکهنفت(BOE),میکرو(-|\u200c|\s*)بشکه(-|\u200c|\s*)نفت
نانو(n)-بشکهنفت(BOE),نانو(-|\u200c|\s*)بشکه(-|\u200c|\s*)نفت
پیکو(p)-بشکهنفت(BOE),پیکو(-|\u200c|\s*)بشکه(-|\u200c|\s*)نفت
فمتو(f)-بشکهنفت(BOE),فمتو(-|\u200c|\s*)بشکه(-|\u200c|\s*)نفت
آتو(a)-بشکهنفت(BOE),آتو(-|\u200c|\s*)بشکه(-|\u200c|\s*)نفت
زپتو(z)-بشکهنفت(BOE),زپتو(-|\u200c|\s*)بشکه(-|\u200c|\s*)نفت
یوکتو(y)-بشکهنفت(BOE),یوکتو(-|\u200c|\s*)بشکه(-|\u200c|\s*)نفت
یوتا(Y)-تننفت(toe),یوتا(-|\u200c|\s*)تن(-|\u200c|\s*)نفت
زتا(Z)-تننفت(toe),زتا(-|\u200c|\s*)تن(-|\u200c|\s*)نفت
اگزا(E)-تننفت(toe),اگزا(-|\u200c|\s*)تن(-|\u200c|\s*)نفت
پتا(P)-تننفت(toe),پتا(-|\u200c|\s*)تن(-|\u200c|\s*)نفت
ترا(T)-تننفت(toe),ترا(-|\u200c|\s*)تن(-|\u200c|\s*)نفت
گیگا(G)-تننفت(toe),گیگا(-|\u200c|\s*)تن(-|\u200c|\s*)نفت
مگا(M)-تننفت(toe),مگا(-|\u200c|\s*)تن(-|\u200c|\s*)نفت
کیلو(k)-تننفت(toe),کیلو(-|\u200c|\s*)تن(-|\u200c|\s*)نفت
هکتو(h)-تننفت(toe),هکتو(-|\u200c|\s*)تن(-|\u200c|\s*)نفت
دکا(da)-تننفت(toe),دکا(-|\u200c|\s*)تن(-|\u200c|\s*)نفت
یونی(u)-تننفت(toe),یونی(-|\u200c|\s*)تن(-|\u200c|\s*)نفت
دسی(d)-تننفت(toe),دسی(-|\u200c|\s*)تن(-|\u200c|\s*)نفت
سانتی(c)-تننفت(toe),سانتی(-|\u200c|\s*)تن(-|\u200c|\s*)نفت
میلی(m)-تننفت(toe),میلی(-|\u200c|\s*)تن(-|\u200c|\s*)نفت
میکرو(μ)-تننفت(toe),میکرو(-|\u200c|\s*)تن(-|\u200c|\s*)نفت
نانو(n)-تننفت(toe),نانو(-|\u200c|\s*)تن(-|\u200c|\s*)نفت
پیکو(p)-تننفت(toe),پیکو(-|\u200c|\s*)تن(-|\u200c|\s*)نفت
فمتو(f)-تننفت(toe),فمتو(-|\u200c|\s*)تن(-|\u200c|\s*)نفت
آتو(a)-تننفت(toe),آتو(-|\u200c|\s*)تن(-|\u200c|\s*)نفت
زپتو(z)-تننفت(toe),زپتو(-|\u200c|\s*)تن(-|\u200c|\s*)نفت
یوکتو(y)-تننفت(toe),یوکتو(-|\u200c|\s*)تن(-|\u200c|\s*)نفت
یوتا(Y)-تنتیانتی(tonofTNT),یوتا(-|\u200c|\s*)تن(-|\u200c|\s*)تی(-|\u200c|\s*)ان(-|\u200c|\s*)تی
زتا(Z)-تنتیانتی(tonofTNT),زتا(-|\u200c|\s*)تن(-|\u200c|\s*)تی(-|\u200c|\s*)ان(-|\u200c|\s*)تی
اگزا(E)-تنتیانتی(tonofTNT),اگزا(-|\u200c|\s*)تن(-|\u200c|\s*)تی(-|\u200c|\s*)ان(-|\u200c|\s*)تی
پتا(P)-تنتیانتی(tonofTNT),پتا(-|\u200c|\s*)تن(-|\u200c|\s*)تی(-|\u200c|\s*)ان(-|\u200c|\s*)تی
ترا(T)-تنتیانتی(tonofTNT),ترا(-|\u200c|\s*)تن(-|\u200c|\s*)تی(-|\u200c|\s*)ان(-|\u200c|\s*)تی
گیگا(G)-تنتیانتی(tonofTNT),گیگا(-|\u200c|\s*)تن(-|\u200c|\s*)تی(-|\u200c|\s*)ان(-|\u200c|\s*)تی
مگا(M)-تنتیانتی(tonofTNT),مگا(-|\u200c|\s*)تن(-|\u200c|\s*)تی(-|\u200c|\s*)ان(-|\u200c|\s*)تی
کیلو(k)-تنتیانتی(tonofTNT),کیلو(-|\u200c|\s*)تن(-|\u200c|\s*)تی(-|\u200c|\s*)ان(-|\u200c|\s*)تی
هکتو(h)-تنتیانتی(tonofTNT),هکتو(-|\u200c|\s*)تن(-|\u200c|\s*)تی(-|\u200c|\s*)ان(-|\u200c|\s*)تی
دکا(da)-تنتیانتی(tonofTNT),دکا(-|\u200c|\s*)تن(-|\u200c|\s*)تی(-|\u200c|\s*)ان(-|\u200c|\s*)تی
یونی(u)-تنتیانتی(tonofTNT),یونی(-|\u200c|\s*)تن(-|\u200c|\s*)تی(-|\u200c|\s*)ان(-|\u200c|\s*)تی
دسی(d)-تنتیانتی(tonofTNT),دسی(-|\u200c|\s*)تن(-|\u200c|\s*)تی(-|\u200c|\s*)ان(-|\u200c|\s*)تی
سانتی(c)-تنتیانتی(tonofTNT),سانتی(-|\u200c|\s*)تن(-|\u200c|\s*)تی(-|\u200c|\s*)ان(-|\u200c|\s*)تی
میلی(m)-تنتیانتی(tonofTNT),میلی(-|\u200c|\s*)تن(-|\u200c|\s*)تی(-|\u200c|\s*)ان(-|\u200c|\s*)تی
میکرو(μ)-تنتیانتی(tonofTNT),میکرو(-|\u200c|\s*)تن(-|\u200c|\s*)تی(-|\u200c|\s*)ان(-|\u200c|\s*)تی
نانو(n)-تنتیانتی(tonofTNT),نانو(-|\u200c|\s*)تن(-|\u200c|\s*)تی(-|\u200c|\s*)ان(-|\u200c|\s*)تی
پیکو(p)-تنتیانتی(tonofTNT),پیکو(-|\u200c|\s*)تن(-|\u200c|\s*)تی(-|\u200c|\s*)ان(-|\u200c|\s*)تی
فمتو(f)-تنتیانتی(tonofTNT),فمتو(-|\u200c|\s*)تن(-|\u200c|\s*)تی(-|\u200c|\s*)ان(-|\u200c|\s*)تی
آتو(a)-تنتیانتی(tonofTNT),آتو(-|\u200c|\s*)تن(-|\u200c|\s*)تی(-|\u200c|\s*)ان(-|\u200c|\s*)تی
زپتو(z)-تنتیانتی(tonofTNT),زپتو(-|\u200c|\s*)تن(-|\u200c|\s*)تی(-|\u200c|\s*)ان(-|\u200c|\s*)تی
یوکتو(y)-تنتیانتی(tonofTNT),یوکتو(-|\u200c|\s*)تن(-|\u200c|\s*)تی(-|\u200c|\s*)ان(-|\u200c|\s*)تی
یوتا(Y)-وات(W),یوتا(-|\u200c|\s*)وات
زتا(Z)-وات(W),زتا(-|\u200c|\s*)وات
اگزا(E)-وات(W),اگزا(-|\u200c|\s*)وات
پتا(P)-وات(W),پتا(-|\u200c|\s*)وات
ترا(T)-وات(W),ترا(-|\u200c|\s*)وات
هکتو(h)-وات(W),هکتو(-|\u200c|\s*)وات
دکا(da)-وات(W),دکا(-|\u200c|\s*)وات
یونی(u)-وات(W),یونی(-|\u200c|\s*)وات
دسی(d)-وات(W),دسی(-|\u200c|\s*)وات
سانتی(c)-وات(W),سانتی(-|\u200c|\s*)وات
میکرو(μ)-وات(W),میکرو(-|\u200c|\s*)وات
نانو(n)-وات(W),نانو(-|\u200c|\s*)وات
پیکو(p)-وات(W),پیکو(-|\u200c|\s*)وات
فمتو(f)-وات(W),فمتو(-|\u200c|\s*)وات
آتو(a)-وات(W),آتو(-|\u200c|\s*)وات
زپتو(z)-وات(W),زپتو(-|\u200c|\s*)وات
یوکتو(y)-وات(W),یوکتو(-|\u200c|\s*)وات
یوتا(Y)-اسببخار(hp),یوتا(-|\u200c|\s*)اسب(-|\u200c|\s*)بخار
زتا(Z)-اسببخار(hp),زتا(-|\u200c|\s*)اسب(-|\u200c|\s*)بخار
اگزا(E)-اسببخار(hp),اگزا(-|\u200c|\s*)اسب(-|\u200c|\s*)بخار
پتا(P)-اسببخار(hp),پتا(-|\u200c|\s*)اسب(-|\u200c|\s*)بخار
ترا(T)-اسببخار(hp),ترا(-|\u200c|\s*)اسب(-|\u200c|\s*)بخار
گیگا(G)-اسببخار(hp),گیگا(-|\u200c|\s*)اسب(-|\u200c|\s*)بخار
مگا(M)-اسببخار(hp),مگا(-|\u200c|\s*)اسب(-|\u200c|\s*)بخار
کیلو(k)-اسببخار(hp),کیلو(-|\u200c|\s*)اسب(-|\u200c|\s*)بخار
هکتو(h)-اسببخار(hp),هکتو(-|\u200c|\s*)اسب(-|\u200c|\s*)بخار
دکا(da)-اسببخار(hp),دکا(-|\u200c|\s*)اسب(-|\u200c|\s*)بخار
یونی(u)-اسببخار(hp),یونی(-|\u200c|\s*)اسب(-|\u200c|\s*)بخار
دسی(d)-اسببخار(hp),دسی(-|\u200c|\s*)اسب(-|\u200c|\s*)بخار
سانتی(c)-اسببخار(hp),سانتی(-|\u200c|\s*)اسب(-|\u200c|\s*)بخار
میلی(m)-اسببخار(hp),میلی(-|\u200c|\s*)اسب(-|\u200c|\s*)بخار
میکرو(μ)-اسببخار(hp),میکرو(-|\u200c|\s*)اسب(-|\u200c|\s*)بخار
نانو(n)-اسببخار(hp),نانو(-|\u200c|\s*)اسب(-|\u200c|\s*)بخار
پیکو(p)-اسببخار(hp),پیکو(-|\u200c|\s*)اسب(-|\u200c|\s*)بخار
فمتو(f)-اسببخار(hp),فمتو(-|\u200c|\s*)اسب(-|\u200c|\s*)بخار
آتو(a)-اسببخار(hp),آتو(-|\u200c|\s*)اسب(-|\u200c|\s*)بخار
زپتو(z)-اسببخار(hp),زپتو(-|\u200c|\s*)اسب(-|\u200c|\s*)بخار
یوکتو(y)-اسببخار(hp),یوکتو(-|\u200c|\s*)اسب(-|\u200c|\s*)بخار
یوتا(Y)-ژولبرثانیه(j/s),یوتا(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)ثانیه
زتا(Z)-ژولبرثانیه(j/s),زتا(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)ثانیه
اگزا(E)-ژولبرثانیه(j/s),اگزا(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)ثانیه
پتا(P)-ژولبرثانیه(j/s),پتا(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)ثانیه
ترا(T)-ژولبرثانیه(j/s),ترا(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)ثانیه
گیگا(G)-ژولبرثانیه(j/s),گیگا(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)ثانیه
مگا(M)-ژولبرثانیه(j/s),مگا(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)ثانیه
کیلو(k)-ژولبرثانیه(j/s),کیلو(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)ثانیه
هکتو(h)-ژولبرثانیه(j/s),هکتو(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)ثانیه
دکا(da)-ژولبرثانیه(j/s),دکا(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)ثانیه
یونی(u)-ژولبرثانیه(j/s),یونی(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)ثانیه
دسی(d)-ژولبرثانیه(j/s),دسی(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)ثانیه
سانتی(c)-ژولبرثانیه(j/s),سانتی(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)ثانیه
میلی(m)-ژولبرثانیه(j/s),میلی(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)ثانیه
میکرو(μ)-ژولبرثانیه(j/s),میکرو(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)ثانیه
نانو(n)-ژولبرثانیه(j/s),نانو(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)ثانیه
پیکو(p)-ژولبرثانیه(j/s),پیکو(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)ثانیه
فمتو(f)-ژولبرثانیه(j/s),فمتو(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)ثانیه
آتو(a)-ژولبرثانیه(j/s),آتو(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)ثانیه
زپتو(z)-ژولبرثانیه(j/s),زپتو(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)ثانیه
یوکتو(y)-ژولبرثانیه(j/s),یوکتو(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)ثانیه
یوتا(Y)-ژولبردقیقه(j/min),یوتا(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)دقیقه
زتا(Z)-ژولبردقیقه(j/min),زتا(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)دقیقه
اگزا(E)-ژولبردقیقه(j/min),اگزا(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)دقیقه
پتا(P)-ژولبردقیقه(j/min),پتا(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)دقیقه
ترا(T)-ژولبردقیقه(j/min),ترا(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)دقیقه
گیگا(G)-ژولبردقیقه(j/min),گیگا(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)دقیقه
مگا(M)-ژولبردقیقه(j/min),مگا(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)دقیقه
کیلو(k)-ژولبردقیقه(j/min),کیلو(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)دقیقه
هکتو(h)-ژولبردقیقه(j/min),هکتو(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)دقیقه
دکا(da)-ژولبردقیقه(j/min),دکا(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)دقیقه
یونی(u)-ژولبردقیقه(j/min),یونی(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)دقیقه
دسی(d)-ژولبردقیقه(j/min),دسی(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)دقیقه
سانتی(c)-ژولبردقیقه(j/min),سانتی(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)دقیقه
میلی(m)-ژولبردقیقه(j/min),میلی(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)دقیقه
میکرو(μ)-ژولبردقیقه(j/min),میکرو(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)دقیقه
نانو(n)-ژولبردقیقه(j/min),نانو(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)دقیقه
پیکو(p)-ژولبردقیقه(j/min),پیکو(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)دقیقه
فمتو(f)-ژولبردقیقه(j/min),فمتو(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)دقیقه
آتو(a)-ژولبردقیقه(j/min),آتو(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)دقیقه
زپتو(z)-ژولبردقیقه(j/min),زپتو(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)دقیقه
یوکتو(y)-ژولبردقیقه(j/min),یوکتو(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)دقیقه
یوتا(Y)-ژولبرساعت(j/h),یوتا(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)ساعت
زتا(Z)-ژولبرساعت(j/h),زتا(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)ساعت
اگزا(E)-ژولبرساعت(j/h),اگزا(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)ساعت
پتا(P)-ژولبرساعت(j/h),پتا(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)ساعت
ترا(T)-ژولبرساعت(j/h),ترا(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)ساعت
گیگا(G)-ژولبرساعت(j/h),گیگا(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)ساعت
مگا(M)-ژولبرساعت(j/h),مگا(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)ساعت
کیلو(k)-ژولبرساعت(j/h),کیلو(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)ساعت
هکتو(h)-ژولبرساعت(j/h),هکتو(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)ساعت
دکا(da)-ژولبرساعت(j/h),دکا(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)ساعت
یونی(u)-ژولبرساعت(j/h),یونی(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)ساعت
دسی(d)-ژولبرساعت(j/h),دسی(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)ساعت
سانتی(c)-ژولبرساعت(j/h),سانتی(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)ساعت
میلی(m)-ژولبرساعت(j/h),میلی(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)ساعت
میکرو(μ)-ژولبرساعت(j/h),میکرو(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)ساعت
نانو(n)-ژولبرساعت(j/h),نانو(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)ساعت
پیکو(p)-ژولبرساعت(j/h),پیکو(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)ساعت
فمتو(f)-ژولبرساعت(j/h),فمتو(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)ساعت
آتو(a)-ژولبرساعت(j/h),آتو(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)ساعت
زپتو(z)-ژولبرساعت(j/h),زپتو(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)ساعت
یوکتو(y)-ژولبرساعت(j/h),یوکتو(-|\u200c|\s*)ژول(-|\u200c|\s*)بر(-|\u200c|\s*)ساعت
یوتا(Y)-کالریبرثانیه(cal/s),یوتا(-|\u200c|\s*)کالری(-|\u200c|\s*)بر(-|\u200c|\s*)ثانیه
زتا(Z)-کالریبرثانیه(cal/s),زتا(-|\u200c|\s*)کالری(-|\u200c|\s*)بر(-|\u200c|\s*)ثانیه
اگزا(E)-کالریبرثانیه(cal/s),اگزا(-|\u200c|\s*)کالری(-|\u200c|\s*)بر(-|\u200c|\s*)ثانیه
پتا(P)-کالریبرثانیه(cal/s),پتا(-|\u200c|\s*)کالری(-|\u200c|\s*)بر(-|\u200c|\s*)ثانیه
ترا(T)-کالریبرثانیه(cal/s),ترا(-|\u200c|\s*)کالری(-|\u200c|\s*)بر(-|\u200c|\s*)ثانیه
گیگا(G)-کالریبرثانیه(cal/s),گیگا(-|\u200c|\s*)کالری(-|\u200c|\s*)بر(-|\u200c|\s*)ثانیه
مگا(M)-کالریبرثانیه(cal/s),مگا(-|\u200c|\s*)کالری(-|\u200c|\s*)بر(-|\u200c|\s*)ثانیه
کیلو(k)-کالریبرثانیه(cal/s),کیلو(-|\u200c|\s*)کالری(-|\u200c|\s*)بر(-|\u200c|\s*)ثانیه
هکتو(h)-کالریبرثانیه(cal/s),هکتو(-|\u200c|\s*)کالری(-|\u200c|\s*)بر(-|\u200c|\s*)ثانیه
دکا(da)-کالریبرثانیه(cal/s),دکا(-|\u200c|\s*)کالری(-|\u200c|\s*)بر(-|\u200c|\s*)ثانیه
یونی(u)-کالریبرثانیه(cal/s),یونی(-|\u200c|\s*)کالری(-|\u200c|\s*)بر(-|\u200c|\s*)ثانیه
دسی(d)-کالریبرثانیه(cal/s),دسی(-|\u200c|\s*)کالری(-|\u200c|\s*)بر(-|\u200c|\s*)ثانیه
سانتی(c)-کالریبرثانیه(cal/s),سانتی(-|\u200c|\s*)کالری(-|\u200c|\s*)بر(-|\u200c|\s*)ثانیه
میلی(m)-کالریبرثانیه(cal/s),میلی(-|\u200c|\s*)کالری(-|\u200c|\s*)بر(-|\u200c|\s*)ثانیه
میکرو(μ)-کالریبرثانیه(cal/s),میکرو(-|\u200c|\s*)کالری(-|\u200c|\s*)بر(-|\u200c|\s*)ثانیه
نانو(n)-کالریبرثانیه(cal/s),نانو(-|\u200c|\s*)کالری(-|\u200c|\s*)بر(-|\u200c|\s*)ثانیه
پیکو(p)-کالریبرثانیه(cal/s),پیکو(-|\u200c|\s*)کالری(-|\u200c|\s*)بر(-|\u200c|\s*)ثانیه
فمتو(f)-کالریبرثانیه(cal/s),فمتو(-|\u200c|\s*)کالری(-|\u200c|\s*)بر(-|\u200c|\s*)ثانیه
آتو(a)-کالریبرثانیه(cal/s),آتو(-|\u200c|\s*)کالری(-|\u200c|\s*)بر(-|\u200c|\s*)ثانیه
